game_id,season,home_team,away_team,date,cfbd_closing_spread,sbro_closing_spread,closing_spread_difference,market_data_quality_flag,cfbd_opening_spread,sbro_opening_spread,opening_spread_difference,opening_line_confidence
401762469,2025,Army,North Texas,2025-09-20,2.5,,,single_source,1.25,,,
401757174,2025,UConn,Air Force,2025-11-15,7.5,,,single_source,7.5,,,
401754574,2025,Pittsburgh,NC State,2025-10-25,4.75,,,single_source,8.0,,,
401762507,2025,Charlotte,UTSA,2025-11-15,16.75,,,single_source,18.25,,,
401754578,2025,Florida State,Wake Forest,2025-11-01,12.75,,,single_source,7.25,,,
401761610,2025,Eastern Michigan,Louisiana,2025-09-20,2.5,,,single_source,4.75,,,
401754580,2025,Virginia Tech,Louisville,2025-11-01,10.5,,,single_source,10.75,,,
401754640,2025,UCF,North Carolina,2025-09-20,7.0,,,single_source,5.0,,,
401762844,2025,Buffalo,Akron,2025-10-25,10.0,,,single_source,10.5,,,
401761651,2025,Georgia State,Marshall,2025-11-15,9.5,,,single_source,6.0,,,
401752860,2025,Nebraska,Michigan State,2025-10-04,13.0,,,single_source,10.25,,,
401754551,2025,California,Duke,2025-10-05,3.5,,,single_source,2.25,,,
401761652,2025,James Madison,App State,2025-11-15,21.25,,,single_source,19.5,,,
401752890,2025,Michigan,Purdue,2025-11-01,21.0,,,single_source,20.75,,,
401754542,2025,Georgia Tech,Temple,2025-09-20,24.5,,,single_source,24.25,,,
401756935,2025,West Virginia,TCU,2025-10-25,16.5,,,single_source,14.75,,,
401762847,2025,Central Michigan,Massachusetts,2025-10-25,16.5,,,single_source,16.25,,,
401752891,2025,Illinois,Rutgers,2025-11-01,13.25,,,single_source,11.75,,,
401754642,2025,Louisville,Bowling Green,2025-09-20,26.5,,,single_source,27.25,,,
401762508,2025,East Carolina,Memphis,2025-11-15,3.0,,,single_source,2.75,,,
401754554,2025,Louisville,Virginia,2025-10-04,6.5,,,single_source,6.75,,,
401754592,2025,Boston College,Georgia Tech,2025-11-15,16.5,,,single_source,16.5,,,
401756898,2025,East Carolina,BYU,2025-09-20,6.5,,,single_source,8.25,,,
401762861,2025,Ball State,Eastern Michigan,2025-11-15,2.75,,,single_source,3.0,,,
401752888,2025,Minnesota,Michigan State,2025-11-01,4.0,,,single_source,4.75,,,
401757172,2025,Rice,UConn,2025-10-25,10.25,,,single_source,9.75,,,
401756912,2025,Cincinnati,Iowa State,2025-10-04,1.75,,,single_source,2.5,,,
401752903,2025,Michigan State,Penn State,2025-11-15,7.0,,,single_source,7.25,,,
401754537,2025,Clemson,Syracuse,2025-09-20,17.5,,,single_source,17.25,,,
401762850,2025,Western Michigan,Central Michigan,2025-11-01,5.75,,,single_source,5.75,,,
401760381,2025,Navy,Air Force,2025-10-04,13.5,,,single_source,10.75,,,
401756939,2025,Iowa State,Arizona State,2025-11-01,7.5,,,single_source,3.5,,,
401761613,2025,Buffalo,Troy,2025-09-20,5.5,,,single_source,4.25,,,
401754541,2025,Florida State,Kent State,2025-09-20,44.75,,,single_source,44.5,,,
401757173,2025,UConn,UAB,2025-11-01,10.25,,,single_source,12.0,,,
401756936,2025,Baylor,UCF,2025-11-01,3.0,,,single_source,4.5,,,
401762820,2025,Western Michigan,Toledo,2025-09-20,13.25,,,single_source,12.25,,,
401754570,2025,Louisville,Boston College,2025-10-25,25.5,,,single_source,23.5,,,
401754538,2025,Duke,NC State,2025-09-20,3.0,,,single_source,2.75,,,
401762475,2025,South Florida,Charlotte,2025-10-03,27.75,,,single_source,27.0,,,
401752943,2025,Oregon State,Washington State,2025-11-01,3.25,,,single_source,3.75,,,
401754572,2025,Miami,Stanford,2025-10-25,29.25,,,single_source,30.25,,,
401752883,2025,Nebraska,Northwestern,2025-10-25,7.0,,,single_source,8.0,,,
401761654,2025,Southern Miss,Texas State,2025-11-15,3.0,,,single_source,6.5,,,
401752715,2025,Tennessee,UAB,2025-09-20,39.25,,,single_source,39.75,,,
401762846,2025,Kent State,Bowling Green,2025-10-25,7.5,,,single_source,9.25,,,
401756909,2025,BYU,West Virginia,2025-10-04,19.75,,,single_source,19.0,,,
401757300,2025,Sam Houston,Delaware,2025-11-16,11.5,,,single_source,7.75,,,
401760402,2025,Boise State,Fresno State,2025-11-01,17.5,,,single_source,18.0,,,
401761611,2025,South Alabama,Coastal Carolina,2025-09-20,14.75,,,single_source,14.25,,,
401757275,2025,New Mexico State,Sam Houston,2025-10-03,2.25,,,single_source,2.0,,,
401756897,2025,Colorado,Wyoming,2025-09-21,12.25,,,single_source,14.5,,,
401760373,2025,Colorado State,UTSA,2025-09-21,4.75,,,single_source,4.25,,,
401754550,2025,Pittsburgh,Boston College,2025-10-04,6.75,,,single_source,5.25,,,
